Lenard George,1,Americathon
Hans Hutter,1,$
Bert Remsen,1,Harry and Walter Go to New York
Hilary Anderson,1,The Best of Times
Valerie Curtin,1,All the President's Men
Bill Conklin,1,Mortuary
Linda Shoup,1,"Hook, Line and Sinker"
Robert Downey Jr.,1,Up the Academy
Jessica Lange,1,Tootsie
John DiSanti,1,Absence of Malice
Ian Bannen,1,Bite the Bullet
Johnny Winter,1,Sgt. Pepper's Lonely Hearts Club Band
Kim Lankford,1,Harry and Walter Go to New York
Lou Frizzell,1,Capricorn One
Charles G. Martin,1,The Shootist
Sidney Poitier,1,Brother John
Susan Merin,1,Bob & Carol & Ted & Alice
Norman Burton,1,The Gumball Rally
Anitra Ford,1,The Love Machine
Olivia Michelle,1,Altered States
Jorge Zepeda,1,The In-Laws
Peter Strauss,1,Spacehunter: Adventures in the Forbidden Zone
Vincent J. Isaac,1,Firefox
Georg Hartmann,1,Cabaret
Isabel Jewell,1,Bernardine
Beverly Gill,1,The Love Machine
Sada Thompson,1,The Pursuit of Happiness
Jo Morrow,1,Blume in Love
Mikel Angel,1,Sweet Sweetback's Baadasssss Song
Kathryn Harrold,1,Modern Romance
Carol Trost,1,All the President's Men
Pamela Meunier,1,An Unmarried Woman
Norman Bush,1,Three Days of the Condor
Douglas Rowan,1,Willie & Phil
Warren Munson,1,The Thief Who Came to Dinner
Ken Bibeau,1,Wrong Is Right
Michael Mislove,1,Americathon
Jacques Hampton,1,The Frisco Kid
Harriet Levitt,1,In Cold Blood
Jennifer Rhodes,1,Stand Up and Be Counted
Melanie Griffith,1,The Drowning Pool
Paul Picerni,1,Capricorn One
Wolf Kahler,1,Firefox
John Dennis,1,Funny Girl
Cherie Michan,1,Wrong Is Right
John Kapelos,1,Tootsie
Andre Hemmers,1,The Comic
Shawn McAllister,1,Absence of Malice
Carlton N. Hill,1,The Gumball Rally
Harold Ramis,1,Spacehunter: Adventures in the Forbidden Zone
J. Randall Bell,1,The Thief Who Came to Dinner
John Chappell,1,Nickelodeon
Jack Murdock,1,Altered States
Genevieve Knox,1,Boulevard Nights
Gigi Ballista,1,Blume in Love
Jack Clinton,1,Blazing Saddles
Lee Sandman,1,Absence of Malice
Richard Dunham,1,The Frisco Kid
Antoinette Yuskis,1,Sgt. Pepper's Lonely Hearts Club Band
Jason Robards,1,All the President's Men
Karen Morton,1,History of the World: Part I
Heidi Gold,1,Thank God It's Friday
Raymond W. Clanton,1,The Best of Times
Patty Duke,1,The Swarm
Pamelyn Ferdin,1,"Happy Birthday, Wanda June"
Hanna King,1,The In-Laws
Billy Green Bush,1,40 Carats
Charles McGregor,1,Blazing Saddles
James Brodhead,1,Mame
Harvey Miller,1,Modern Romance
James Fontenot,1,The Drowning Pool
Diane Vincent,1,Sgt. Pepper's Lonely Hearts Club Band
Burt Young,1,Harry and Walter Go to New York
Pepe Serna,1,The New Centurions
Holly Palance,1,The Best of Times
Sylvia Lewis,1,"Hook, Line and Sinker"
Audrey Christie,1,Mame
Colin Mochrie,1,Spacehunter: Adventures in the Forbidden Zone
Daphne Parker,1,Tilt
Jimmy Stallings,1,Cisco Pike
Donald Chaffin,1,Blazing Saddles
Belinda Beatty,1,Exorcist II: The Heretic
Tybee Brascia,1,Lost Horizon
Walter Matthau,1,Cactus Flower
Bridget Byrne,1,Capricorn One
John Randolph Jones,1,Three Days of the Condor
Frank Faylen,1,Funny Girl
Devorah Teas,1,Tilt
Bru Mysak,1,Doctors' Wives
Barbara Lipsky,1,All the President's Men
Joni Mitchell,1,Renaldo and Clara
Scott Peters,1,Doctors' Wives
Linda Haynes,1,The Drowning Pool
Jim Giovanni,1,The Best of Times
Bob Rhodes,1,The Comic
Alan Bergman,1,From Noon Till Three
Beans Morocco,1,Blazing Saddles
Jay Devlin,1,Three Days of the Condor
Steven Hauptman,1,Americathon
Gilbert Lee,1,History of the World: Part I
Beverly Garland,1,The Mad Room
John Stacy,1,"Hook, Line and Sinker"
William Hansen,1,1776
Charles A. Tamburro,1,Flash and the Firecat
Leonard Crofoot,1,A Reflection of Fear
Fiona Richmond,1,History of the World: Part I
Chris Petersen,1,The Swarm
Jerome Greene,1,The Drowning Pool
Len Maxwell,1,Hugo the Hippo
Klaus Lowitsch,1,Firefox
Ray Vitte,1,Thank God It's Friday
Noelle North,1,Report to the Commissioner
Richard Kennedy,1,The Frisco Kid
David Roya,1,Bob & Carol & Ted & Alice
Perry Sheehan Adair,1,The Electric Horseman
Patrick Culliton,1,The Swarm
Charlie Murray,1,Harry and Walter Go to New York
Art Balinger,1,The Swarm
Alan Kaul,1,The China Syndrome
Anthony Messina,1,History of the World: Part I
Kenny Sinclair,1,Tootsie
Barrie Hougton,1,Firefox
Gary Busey,1,The Gumball Rally
Denis Hoppe,1,Wrong Is Right
Rude Frimel,1,Nickelodeon
Kres Mersky,1,The Comic
Tony Clay,1,Doctors' Wives
Ralph Macchio,1,Up the Academy
Joyce Brothers,1,Stand Up and Be Counted
Larry Block,1,Shamus
Jeffrey Byron,1,Nickelodeon
Jill Eikenberry,1,An Unmarried Woman
Marianne Bunch,1,Thank God It's Friday
Tamas Major,1,Hugo the Hippo
Johnny Rivers,1,Sgt. Pepper's Lonely Hearts Club Band
Clint Chin,1,An Unmarried Woman
John Pearce,1,The Stunt Man
Frank Delfino,1,Americathon
Mike Morris,1,Bob & Carol & Ted & Alice
Lou Martell,1,Shamus
William Lanteau,1,From Noon Till Three
Will Hare,1,The Electric Horseman
Mathew Anden,1,Nickelodeon
Pat Zicari,1,Americathon
Don Kennedy,1,The Stunt Man
Annie Korzen,1,Tootsie
Bill Willens,1,All the President's Men
Ricky Nelson,1,The Shootist
Joseph Granatelli,1,Tilt
Tex Lambert,1,Blazing Saddles
Eddie Harris,1,Sgt. Pepper's Lonely Hearts Club Band
Janice Rule,1,Doctors' Wives
Scott Perry,1,Getting Straight
Cloris Leachman,1,History of the World: Part I
Joan Baez,1,Renaldo and Clara
June Fairchild,1,Summertree
Michael Evans,1,Time After Time
Peter Van Norden,1,The Best of Times
Heart,1,Sgt. Pepper's Lonely Hearts Club Band
James Noble,1,1776
Layla Bias Galloway,1,St. Ives
Vister Hayes,1,The Best of Times
Denise Nicholas,1,Capricorn One
Sam Waterston,1,Capricorn One
Rosemary Murphy,1,40 Carats
Felipe Turich,1,"Hook, Line and Sinker"
Marcella Detroit,1,Sgt. Pepper's Lonely Hearts Club Band
John Brascia,1,The Wrecking Crew
Gene Baylos,1,The Love Machine
Jack Bruce,1,Sgt. Pepper's Lonely Hearts Club Band
Connie Stevens,1,Sgt. Pepper's Lonely Hearts Club Band
Donovan Scott,1,The Best of Times
Walter Janovitz,1,The Frisco Kid
Jay W. MacIntosh,1,Sgt. Pepper's Lonely Hearts Club Band
Sigrid von Richthofen,1,Cabaret
Tom Erhart,1,Nickelodeon
Miriam Byrd-Nethery,1,Nickelodeon
Carol Schlanger,1,The China Syndrome
Richard LaMarr,1,Blazing Saddles
Harvey Lewis,1,Tilt
Allan Schmidt,1,The Gumball Rally
J.J. Fowler,1,The Gumball Rally
Diane Keaton,1,Harry and Walter Go to New York
Melonie Haller,1,The Love Machine
Sandra Vacey,1,Butterflies Are Free
Danny Kwan,1,The In-Laws
Harada,1,The Yakuza
Steven Marlo,1,The Swarm
Donald Madden,1,1776
Dorothi Fox,1,Three Days of the Condor
Henry Bauer,1,Flash and the Firecat
Hilary Beane,1,Thank God It's Friday
Howard Caine,1,1776
Leo Leyden,1,1776
Marisa Berenson,1,Cabaret
Jacqueline Susann,1,The Love Machine
Billy Akins,1,Blazing Saddles
Al Stewart,1,Sgt. Pepper's Lonely Hearts Club Band
Davana Caryl,1,Bob & Carol & Ted & Alice
Monty O'Grady,1,Blazing Saddles
Javier Morales,1,Boulevard Nights
Linda Stearns,1,The Frisco Kid
Stafford Morgan,1,The Stunt Man
Jaime Sanchez,1,Bobby Deerfield
Cleo Rocos,1,History of the World: Part I
Sara Jane Gould,1,Nickelodeon
Larry Tucker,1,Bob & Carol & Ted & Alice
Johnny Oliver,1,Americathon
Harry Teinowitz,1,Up the Academy
Sharann Hisamoto,1,Lost Horizon
Joseph Bernard,1,Stand Up and Be Counted
Nancee Charles,1,Funny Girl
Debbie Fresh,1,The New Centurions
James Murtaugh,1,All the President's Men
Aurora Maris,1,Bobby Deerfield
Marthe Keller,1,Bobby Deerfield
Pam Leho,1,Funny Girl
Marjorie White,1,Funny Girl
Hanne-Marie Reiner,1,Funny Girl
Tony Craig,1,Tootsie
Colleen Miller,1,Stand Up and Be Counted
John Cullum,1,1776
Joel Wolfe,1,The Gumball Rally
Pamebla Woolman,1,Bob & Carol & Ted & Alice
Darrell Sandeen,1,Blazing Saddles
Chuck Lupo,1,Absence of Malice
David Frankham,1,Wrong Is Right
James Best,1,Nickelodeon
Jon Jacobs,1,Sweet Sweetback's Baadasssss Song
Gary Kent,1,Freebie and the Bean
Margaret Fairchild,1,The Thief Who Came to Dinner
John Hiscock,1,Capricorn One
Madeleine Sherwood,1,Pendulum
Joe Brooks,1,Bite the Bullet
Sheree North,1,The Shootist
Tim Sullivan,1,Blazing Saddles
Lloyd Nelson,1,Tilt
Michael Alaimo,1,The China Syndrome
Jay Crago Vaughn,1,Tilt
Robert Harris,1,Freebie and the Bean
Mallory Jones,1,Tootsie
Denis Mandel,1,Mortuary
MacIntyre Dixon,1,Thank God It's Friday
Ted Gehring,1,Nickelodeon
David Blue,1,Renaldo and Clara
Anthony Mannino,1,All the President's Men
Patrick Hines,1,1776
X.V. Kelly,1,The Electric Horseman
Henry Newmark,1,Americathon
John Edwards,1,Fools' Parade
Jack Lemmon,1,The China Syndrome
Gerald Ford,1,All the President's Men
Lester Goldsmith,1,"Happy Birthday, Wanda June"
Ray Sharkey,1,Willie & Phil
James Victor,1,Boulevard Nights
Ruth White,1,The Pursuit of Happiness
Corey Feldman,1,Time After Time
Pamela Lincoln,1,Tootsie
Rue McClanahan,1,The Pursuit of Happiness
Scott McKinley,1,Sgt. Pepper's Lonely Hearts Club Band
Betty Van Valkenburgh,1,The Love Machine
Walter Cline,1,Tootsie
Frank Sivero,1,Shamus
Kathryn Doby,1,Cabaret
Louis Gottlieb,1,Blume in Love
Louis Gartner,1,The Stunt Man
John Daheim,1,The In-Laws
Barry Hober,1,Absence of Malice
David Meyers,1,Firefox
Norman Leavitt,1,"Hook, Line and Sinker"
Albert Seedman,1,Report to the Commissioner
Jeffrey Walker,1,Bob & Carol & Ted & Alice
Ellen Blake,1,Harry and Walter Go to New York
David Armstrong,1,Blazing Saddles
Stella Garcia,1,"Hook, Line and Sinker"
Owen Pace,1,St. Ives
Edy Williams,1,Willie & Phil
Susan Egbert,1,Tootsie
Megan Jeffers,1,Altered States
Stan Bryant,1,The Owl and the Pussycat
Velvet Rhodes,1,Sgt. Pepper's Lonely Hearts Club Band
Sheila Allen,1,Viva Knievel!
Victor Millan,1,Boulevard Nights
Paul Boretski,1,Spacehunter: Adventures in the Forbidden Zone
Diane Deininger,1,Stand Up and Be Counted
Young Jue,1,The Frisco Kid
Bill Richmond,1,"Hook, Line and Sinker"
Peter Marshall,1,Americathon
Ruth Clifford,1,Funny Girl
Mary Beth Bell,1,Nickelodeon
Stephan Hart,1,Willie & Phil
Ronald L. Ziegler,1,All the President's Men
Lionel Pina,1,Willie & Phil
Giorgio Tozzi,1,Shamus
Arell Blanton,1,The Swarm
Albert Brooks,1,Modern Romance
Philippe Blenet,1,The Drowning Pool
Tony De Costa,1,Doctors' Wives
Joe Stead,1,"Hook, Line and Sinker"
Cynthia McPherson,1,Willie & Phil
Robert Hitchcock,1,Blazing Saddles
Betty Carvalho,1,Boulevard Nights
Tuesday Weld,1,I Walk the Line
Miguel Godreau,1,Altered States
Bruno Meglio,1,The Love Machine
Jay Novello,1,The Comic
Christine Ebersole,1,Tootsie
Greg Gorman,1,Tootsie
Wade Collings,1,Thank God It's Friday
Chance Boyer,1,The Stunt Man
Paul Michael Glaser,1,Butterflies Are Free
Stewart Moss,1,Pendulum
Rhetta Hughes,1,Sweet Sweetback's Baadasssss Song
Danny Rogers,1,Mortuary
Nancy Malone,1,Capricorn One
Stewart East,1,Blazing Saddles
Ultra Violet,1,An Unmarried Woman
Helen Velkovorska,1,Cabaret
Carl Ballantine,1,The Best of Times
John Harmon,1,Funny Girl
Christine Glazier,1,The Frisco Kid
Orson Welles,1,History of the World: Part I
Carl Reiner,1,The Comic
Jennifer Bishop,1,The Mad Room
Robert Lussier,1,Exorcist II: The Heretic
Gale Robbins,1,Stand Up and Be Counted
Cleavon Little,1,Blazing Saddles
Milli Schuber,1,Bob & Carol & Ted & Alice
Roger Ito,1,Modern Romance
Barbara Sammeth,1,The Mad Room
Fred Ward,1,Tilt
Mitsu Yashima,1,Americathon
Marcia Nicholson,1,The Swarm
Emory Bass,1,1776
John G. Wedum,1,Scarecrow
Louis Whitehill,1,Bob & Carol & Ted & Alice
Bill Paxton,1,Mortuary
Blair Brown,1,Altered States
Thaao Penghlis,1,Altered States
Kay Frye,1,Shamus
Tom Poston,1,Up the Academy
Ward Ramsey,1,The Comic
Maggie Bembry,1,Sweet Sweetback's Baadasssss Song
Michele Montau,1,A Reflection of Fear
Emmett Brown,1,Harry and Walter Go to New York
Janis Schmitt,1,History of the World: Part I
Brenda Currin,1,In Cold Blood
Ike Williams,1,The Love Machine
Mitchell Silberman,1,A Walk in the Spring Rain
Ralston Hill,1,1776
Charles Haid,1,Altered States
Ron Moody,1,Wrong Is Right
Frank Nicholas,1,The Electric Horseman
Bruce Davis Bayne,1,Lost Horizon
Jan-Michael Vincent,1,Bite the Bullet
Michele Drake,1,History of the World: Part I
Jimmy Martinez,1,Blazing Saddles
Terry Donohue,1,Americathon
Jonathan Cecil,1,History of the World: Part I
Betty Harford,1,The China Syndrome
Weaver Levy,1,The Wrecking Crew
Lloyd Battista,1,The Love Machine
Coral Browne,1,The Drowning Pool
Reggie Bennett,1,Spacehunter: Adventures in the Forbidden Zone
John O'Leary,1,All the President's Men
Buck Henry,1,The Owl and the Pussycat
Milton James,1,Wrong Is Right
Harper Carter,1,Doctors' Wives
Angelo Giouzelis,1,The Electric Horseman
Joey D. Vieira,1,Bob & Carol & Ted & Alice
Viva,1,Cisco Pike
Allen Williams,1,Nickelodeon
Michael Warren,1,Butterflies Are Free
Stephen Collins,1,All the President's Men
Roz Kelly,1,The Owl and the Pussycat
Tom Degidon,1,The In-Laws
Jim Jansen,1,Tootsie
Cliff Robertson,1,Three Days of the Condor
Kirk Mee,1,The Thief Who Came to Dinner
Billy Cardenas,1,Boulevard Nights
Cecil Elliott,1,The Drowning Pool
Dennis Robertson,1,Marooned
Horst Hesslein,1,$
Bob Levine,1,Tootsie
Kenneth Washington,1,"Hook, Line and Sinker"
William Houze,1,Brother John
Lee Purcell,1,Stand Up and Be Counted
Jim Dratfield,1,Tootsie
Frank Farmer,1,Capricorn One
Gert Frobe,1,$
Barry Primus,1,Absence of Malice
Dominique Briand,1,Bobby Deerfield
Oswaldo Calvo,1,Absence of Malice
Niva Rochelle,1,Sweet Sweetback's Baadasssss Song
Herb Weil,1,Cisco Pike
J.A. Preston,1,Americathon
Addison Powell,1,Three Days of the Condor
Harry Geldard,1,The Wrecking Crew
John H. Faulk,1,The Thief Who Came to Dinner
Pedro Gonzalez Gonzalez,1,"Hook, Line and Sinker"
John Ratzenberger,1,Firefox
Pat Doty,1,Funny Girl
Sugar Ray Mann,1,Absence of Malice
Marie Osmond,1,Hugo the Hippo
Corinne Patten,1,Blume in Love
Christopher Rydell,1,Harry and Walter Go to New York
Paul Larsson,1,Altered States
Gerald Mohr,1,Funny Girl
Marlene Schmidt,1,Mortuary
Dorothy Tristan,1,Scarecrow
Barbara Randolph,1,Cactus Flower
Hal K. Dawson,1,Funny Girl
Shane Honu Bryant,1,Tilt
Philip Roth,1,Blume in Love
Smith Wordes,1,Americathon
Melanie Stensland,1,Wrong Is Right
Steven Paul,1,"Happy Birthday, Wanda June"
Allen Ginsberg,1,Renaldo and Clara
Charles J. Hajak,1,The Gumball Rally
Bob Harvey,1,"Hook, Line and Sinker"
Ted Beniades,1,The Pursuit of Happiness
P. Jay Sidney,1,Brother John
Geraldine Baron,1,Time After Time
Christopher Morley,1,Freebie and the Bean
Stanley Sheldon,1,Sgt. Pepper's Lonely Hearts Club Band
Louis Cappeto,1,Willie & Phil
Clare Grenville,1,Wrong Is Right
Dede Howard,1,Americathon
Gayle Hunnicutt,1,The Love Machine
Paul Ryan,1,Butterflies Are Free
Anthony Caso,1,Cisco Pike
Tom Noonan,1,Willie & Phil
Martin Ahrens,1,The Drowning Pool
Gene Boland,1,Pendulum
Frank Beetson,1,The Stunt Man
Nick Ferrari,1,Sweet Sweetback's Baadasssss Song
Eileen Saki,1,History of the World: Part I
Estelle Getty,1,Tootsie
Fred Scheiwiller,1,Blazing Saddles
Jay K. Atwater,1,The Gumball Rally
Carlos Montalbo,1,The In-Laws
Leroy Aarons,1,All the President's Men
Jimmy Osmond,1,Hugo the Hippo
Suzanne von Schaack,1,Tootsie
Diandra Morrell,1,The China Syndrome
Robert Goldberg,1,History of the World: Part I
Malcolm Storry,1,Firefox
Donald Moffat,1,The Best of Times
Clive Merrison,1,Firefox
Jack Palinkas,1,The Stunt Man
Jose Ferrer,1,The Swarm
James Franciscus,1,Marooned
Tracy Sebastian,1,Flash and the Firecat
Ilona Wilson,1,Americathon
Norman F. Merrbach,1,The Thief Who Came to Dinner
Wanda Perry,1,Mame
Toby Hughes,1,Wrong Is Right
Morgan Stoddard,1,Tilt
Lindsay Crouse,1,All the President's Men
Reuben Collins,1,The China Syndrome
Rosalie Citera,1,Up the Academy
Richard Bolks,1,Mame
Kim Chan,1,The Owl and the Pussycat
Arthur Cain,1,Fools' Parade
Gilbert Jauregui,1,Boulevard Nights
John Van Dreelen,1,Lost Horizon
Carol Gustafson,1,Three Days of the Condor
Peter Adams,1,Funny Girl
Beege Barkette,1,The Frisco Kid
Harry Hollins,1,Blume in Love
James Staley,1,Firefox
Michelle Breeze,1,Harry and Walter Go to New York
Michael Ironside,1,Spacehunter: Adventures in the Forbidden Zone
Lynne Thigpen,1,Tootsie
Andy Tennant,1,Sgt. Pepper's Lonely Hearts Club Band
Jimmy Miller,1,"Hook, Line and Sinker"
Kyra Carleton,1,Funny Girl
David S. Cass Sr.,1,Americathon
Robin Timm,1,The Electric Horseman
Dean Martin,1,The Wrecking Crew
William G. Schilling,1,The Best of Times
Gerald Staddon,1,History of the World: Part I
Raul Julia,1,The Gumball Rally
James Bacon,1,Capricorn One
Frank Cavestani,1,The China Syndrome
Chris Cranston,1,Funny Girl
Linda Hart,1,The Best of Times
Heidi Stearns,1,The Frisco Kid
Joe De Nicola,1,St. Ives
Jim Yosenchak,1,Americathon
Louise Martin,1,Scarecrow
Carl Kent Jr.,1,Bernardine
Ken Howard,1,1776
Mark Benson,1,Stand Up and Be Counted
Charles H. Gray,1,The New Centurions
Diane Da Pron,1,"Hook, Line and Sinker"
Joe Massengale,1,The Frisco Kid
Aleisa Shirley,1,Spacehunter: Adventures in the Forbidden Zone
Marria Evonee,1,Sweet Sweetback's Baadasssss Song
O.J. Simpson,1,Capricorn One
C.C. Whitney,1,"Happy Birthday, Wanda June"
Curt Matson,1,Sweet Sweetback's Baadasssss Song
Buddy Bryant,1,Funny Girl
Edward Cross,1,St. Ives
Karen Chandler,1,Modern Romance
Marjoe Gortner,1,Viva Knievel!
Ken Prymus,1,Model Shop
Bill Hindman,1,Absence of Malice
John Amos,1,Sweet Sweetback's Baadasssss Song
Joe Gray,1,The Wrecking Crew
Judith Brown,1,Thank God It's Friday
Janet Hadland,1,Funny Girl
Nona Hendryx,1,Sgt. Pepper's Lonely Hearts Club Band
S. John Launer,1,Pendulum
John Crawford,1,Tilt
Carlos Molina,1,"Hook, Line and Sinker"
James O'Connell,1,Nickelodeon
Joe Canutt,1,The Drowning Pool
Tony Amato Sr.,1,Shamus
Scott Henderson,1,History of the World: Part I
Andreas Voutsinas,1,History of the World: Part I
Sandy Helberg,1,History of the World: Part I
Olan Soule,1,St. Ives
Stephanie Marrian,1,History of the World: Part I
David Bradley,1,The Frisco Kid
Mary Steenburgen,1,Time After Time
Harry Monty,1,Americathon
Ward Costello,1,Firefox
Mary Beth McDonough,1,Mortuary
Janie Squire,1,Americathon
Pat Kehoe,1,The Love Machine
Robert Lynn Mock,1,Up the Academy
Kathleen O'Malley,1,The Shootist
Marc Masterson,1,The Thief Who Came to Dinner
Richard Jamison,1,Scarecrow
Richard Kiel,1,Flash and the Firecat
Ron Hale,1,All the President's Men
Harlan Warde,1,"Hook, Line and Sinker"
Tom Lawrence,1,Harry and Walter Go to New York
Darwin Lamb,1,Bite the Bullet
Mark Montgomery,1,1776
Ginny Ortiz,1,Willie & Phil
Frank Baron,1,Funny Girl
Georgi Irene,1,Americathon
Lincoln Kilpatrick,1,Brother John
Mio Polo,1,Wrong Is Right
Sherwood Keith,1,Funny Girl
Carol Worthington,1,Blume in Love
Suzann Stoehr,1,Fools' Parade
Don Hanmer,1,St. Ives
Ed Begley Jr.,1,The In-Laws
Joanna Serpe,1,Getting Straight
Shelley Hack,1,Time After Time
Guido Alberti,1,Bobby Deerfield
Walter Cronkite,1,All the President's Men
Sidney Ganis,1,All the President's Men
Sheila B. Wakely,1,The Electric Horseman
Marian Swan,1,Three Days of the Condor
Tamar Cooper,1,Nickelodeon
Robert S. Mills,1,All the President's Men
John Stravinsky,1,An Unmarried Woman
Priscilla Ann,1,The Comic
Rita Taggart,1,The China Syndrome
William Kirschner,1,Sweet Sweetback's Baadasssss Song
Don Marshall,1,Hugo the Hippo
Malcolm McDowell,1,Time After Time
Virlene Shaw,1,The Thief Who Came to Dinner
Jeannie Berlin,1,Getting Straight
Mike H. McGaughy,1,Americathon
Edward Marshall,1,Nickelodeon
Wolfman Jack,1,Sgt. Pepper's Lonely Hearts Club Band
Peter Forster,1,1776
Greg Rosatti,1,Sgt. Pepper's Lonely Hearts Club Band
Ken Renard,1,Exorcist II: The Heretic
Billy Beck,1,Nickelodeon
John Mayall,1,Sgt. Pepper's Lonely Hearts Club Band
Mary-Margaret Humes,1,History of the World: Part I
Ginny Gagnon,1,Harry and Walter Go to New York
Martin Balsam,1,All the President's Men
Anne Prager,1,Tootsie
Dennis O'Flaherty,1,Capricorn One
Bruce Glover,1,Hard Times
Clay Hodges,1,The China Syndrome
Shirley Marchant,1,Time After Time
Barbara Latell,1,The Mad Room
Neva Patterson,1,All the President's Men
Ernie Barnes,1,Doctors' Wives
Evelyn Beebe,1,The Love Machine
Roberta Flack,1,Renaldo and Clara
Wendell Wright,1,All the President's Men
Tony Mirelez,1,Bob & Carol & Ted & Alice
Melinda Phelps,1,Sgt. Pepper's Lonely Hearts Club Band
Brad Briggs,1,The Frisco Kid
Linda Howe,1,Funny Girl
Darlene Rice,1,Brother John
George Reynolds,1,Blume in Love
Walt Trott,1,$
Jimmy Kelly,1,Shamus
Bert May,1,Blazing Saddles
Sandy Farina,1,Sgt. Pepper's Lonely Hearts Club Band
Irwin Charone,1,Cactus Flower
Ray Conners,1,Wrong Is Right
Rex Holman,1,The Wrecking Crew
Patrick Floersheim,1,Bobby Deerfield
Lee Oskar,1,Sgt. Pepper's Lonely Hearts Club Band
Betty Cole,1,From Noon Till Three
John Hawke,1,Funny Girl
Joe Lowry,1,The China Syndrome
Glenn R. Wilder,1,Shamus
Wilhelm von Homburg,1,The Wrecking Crew
Lesley Ann Warren,1,Harry and Walter Go to New York
John Walter Davis,1,Altered States
Mychael Bates,1,Tilt
Al Stellone,1,Boulevard Nights
Chris Winfield,1,Firefox
Avind Harum,1,Willie & Phil
Paul Winfield,1,Brother John
Mary-Pat Green,1,Willie & Phil
Linda Miller,1,An Unmarried Woman
Cosie Costa,1,Thank God It's Friday
Maurice Vallier,1,Bobby Deerfield
Audrey B. Nelsen,1,Up the Academy
Jonathan Wynne,1,Thank God It's Friday
Valerie Harper,1,Freebie and the Bean
Constance Egan,1,Bob & Carol & Ted & Alice
Zachary Berger,1,The Frisco Kid
Robert Varney,1,The Swarm
Shelley Spurlock,1,Absence of Malice
Estrongo Nachama,1,Cabaret
Barbara Spiegel,1,Tootsie
Paula Mitchell,1,The Love Machine
David Shire,1,Harry and Walter Go to New York
Martin Fierro,1,Cisco Pike
Ralf Wolter,1,Cabaret
Paul E. Guskin,1,Tootsie
Alexei Jawdokimov,1,Firefox
Allan Keller,1,The Frisco Kid
Kaye Turner,1,Funny Girl
Nancy Dussault,1,The In-Laws
Sharon Anderson,1,Absence of Malice
Richard Reed,1,Bob & Carol & Ted & Alice
George Morfogen,1,The Thief Who Came to Dinner
Regina Waldon,1,Time After Time
Osko Karaghossian,1,Thank God It's Friday
Gary Shermaine,1,The Electric Horseman
Joseph Whipp,1,Wrong Is Right
Elisabeth Neumann-Viertel,1,Cabaret
Barnard Hughes,1,The Pursuit of Happiness
Christopher Lowry,1,Americathon
John Carpenter,1,Tootsie
Tina Louise,1,The Wrecking Crew
Skeeter Vaughan,1,Americathon
Walter Haddock,1,The Love Machine
Fleurette Carter,1,The Love Machine
Jonathan Goldsmith,1,The Shootist
Dolph Sweet,1,The New Centurions
Jerome Collamore,1,Funny Girl
Roosevelt Grier,1,In Cold Blood
Lenny White,1,Sgt. Pepper's Lonely Hearts Club Band
Nellie Bellflower,1,Americathon
Geraldine Decker,1,Harry and Walter Go to New York
Keenan Jackson,1,Americathon
Telly Savalas,1,Capricorn One
Joey Green,1,Exorcist II: The Heretic
Jan Narramore,1,Bob & Carol & Ted & Alice
Hugo Stanger,1,The Best of Times
David Bowman,1,Three Days of the Condor
Julia Black,1,Bob & Carol & Ted & Alice
Ian Linhart,1,Blume in Love
Patti Jerome,1,Sgt. Pepper's Lonely Hearts Club Band
Sam Stoneburner,1,Tootsie
Lou Jacobi,1,"Next Stop, Greenwich Village"
Pat Sullivan,1,Absence of Malice
George Benson,1,Sgt. Pepper's Lonely Hearts Club Band
Tommy Bond,1,The Love Machine
Douglas Anderson,1,Boulevard Nights
Roger Davis,1,Flash and the Firecat
Rochelle Oliver,1,"Next Stop, Greenwich Village"
Edmund Cobb,1,Bernardine
Walt Davis,1,The Thief Who Came to Dinner
Jerome Cowan,1,The Comic
Al Fann,1,Thank God It's Friday
Mary Collinson,1,The Love Machine
Danielle Rowe,1,Sgt. Pepper's Lonely Hearts Club Band
Bob Mayo,1,Sgt. Pepper's Lonely Hearts Club Band
Mark Dennis,1,Nickelodeon
William Hurt,1,Altered States
Mark Lindsay,1,Sgt. Pepper's Lonely Hearts Club Band
Gary M. Fox,1,The Electric Horseman
Luke Andreas,1,Up the Academy
Gene Tyburn,1,Brother John
Anthony Costello,1,Doctors' Wives
Peter Brandon,1,Altered States
Skip Ward,1,The Mad Room
Joan Shawlee,1,Flash and the Firecat
Jim Burke,1,Americathon
Barbara Bach,1,Up the Academy
Alison Cass Shurpin,1,Willie & Phil
Jake Dengel,1,The Best of Times
Scott James,1,The Comic
Diane Day,1,History of the World: Part I
E.J. Andre,1,Nickelodeon
Dick Van Dyke,1,The Comic
Bill Saito,1,The Wrecking Crew
Patricia Quinn,1,An Unmarried Woman
Mary Jackson,1,Blume in Love
Leig Nervik,1,Bob & Carol & Ted & Alice
Frances Weintraub Lax,1,Funny Girl
Joseph R. Pulaski,1,The Thief Who Came to Dinner
Gregg Palmer,1,The Shootist
Carmine Coppola,1,Harry and Walter Go to New York
Jay Burton,1,History of the World: Part I
Jack Del Rio,1,Funny Girl
Stan Gottlieb,1,The Owl and the Pussycat
Ron Carey,1,History of the World: Part I
Jack Grimes,1,Pendulum
Richard Paul,1,Exorcist II: The Heretic
Paul Bryar,1,Modern Romance
Michael Mann,1,The China Syndrome
